,reponame,commitid,commitmsg,commitauthor,commitauthordate,comauthorlogin,shaauthorlogin,stats_total,stats_addns,stats_delns
78,ActiveData-ETL,06d0373428bff7c072a7ee4d181d56e095275d76,try this,Kyle Lahnakoski,2015-01-31T03:35:04Z,Kyle Lahnakoski,Kyle Lahnakoski,6,3,3
79,ActiveData-ETL,501a13e3ba0d11bc16e98020c1c609cebd2ea142,better,Kyle Lahnakoski,2015-01-31T03:10:30Z,Kyle Lahnakoski,Kyle Lahnakoski,6,3,3
80,ActiveData-ETL,14fae0cbda2befc210dea8f7f7cbd06e2cceff7d,single thread,Kyle Lahnakoski,2015-01-31T03:07:01Z,Kyle Lahnakoski,Kyle Lahnakoski,2,1,1
81,ActiveData-ETL,414614402874e1640130d35a765205e544fb72fa,try this,Kyle Lahnakoski,2015-01-31T03:03:36Z,Kyle Lahnakoski,Kyle Lahnakoski,5,3,2
82,ActiveData-ETL,515527bdb42db4963d3dca236e490290080a9c02,try pympler,Kyle Lahnakoski,2015-01-31T02:52:11Z,Kyle Lahnakoski,Kyle Lahnakoski,83,46,37
83,ActiveData-ETL,98b1fa8368df45a263bfe9bf5e0e4292dfb5474d,not to es,Kyle Lahnakoski,2015-01-30T22:18:44Z,Kyle Lahnakoski,Kyle Lahnakoski,38,19,19
84,ActiveData-ETL,d73b3ccf6af7108657ddd90e69434890577edb63,do not remove from queue,Kyle Lahnakoski,2015-01-30T22:17:03Z,Kyle Lahnakoski,Kyle Lahnakoski,105,58,47
85,ActiveData-ETL,8e789c03445b6e75931c15a83230ccdefa229729,perform correct etl,Kyle Lahnakoski,2015-01-30T20:48:57Z,Kyle Lahnakoski,Kyle Lahnakoski,58,29,29
86,ActiveData-ETL,252c72db395272b640e8fbdde9aaeea144eec182,do unittests,Kyle Lahnakoski,2015-01-30T20:44:58Z,Kyle Lahnakoski,Kyle Lahnakoski,38,19,19
87,ActiveData-ETL,e1305460abaaa135cbe69567a50e7d3cd0c4cefd,2gb memory limit,Kyle Lahnakoski,2015-01-30T20:43:23Z,Kyle Lahnakoski,Kyle Lahnakoski,30,16,14
